,Event ID,Recalling Firm,Substance Name,Product Description,Ingestion Route,Reason,Classification,Quantity,Voluntary/Mandated,Distribution,Initial Notification Method,Recall Begins,Recall End,Status,City,State,Postal Code,Country
182,74949,Aurobindo Pharma USA Inc,['na'],"Pantoprazole Sodium Delayed-Release Tablets USP, 40 mg Rx Only, 90 tablets per bottle, Manufactured for Aurobindo Pharma USA, Inc 2400 Route 130 North Dayton, NJ 08810, Manufactured by: Aurobindo Pharma Limited Unit-VII (SE2), Mahaboob Nagar (Dt) - 509302, India , NDC 65862-0560-90",na,Presence of Foreign Tablets/Capsules,Class II,23016 bottles,Voluntary: Firm initiated,CA,Letter,8/3/2016,6/8/2018,Terminated,Plainsboro,NJ,08536-3004,United States
183,65360,"Lowlite Investments, Inc. D/B/A Olympia Pharmacy",['na'],"Ketamine 100 mg/ml Injection, compounded by Olympia Pharmacy, Orlando, FL",na,Lack of Assurance of Sterility,Class II,1,Voluntary: Firm initiated,Nationwide and PR,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",5/29/2013,,Ongoing,Orlando,FL,32835-3500,United States
184,70452,Attix Pharmaceuticals,['na'],"Roflumilast active pharmaceutical ingredient packaged in varying grams or kg in bags or drums, Attix Pharmaceuticals, 184 Front Street East, Unit 801, Toronto, Ontario M5A 4N3, Canada",na,Penicillin Cross Contamination,Class II,10 grams,Voluntary: Firm initiated,Nationwide to compounding pharmacies and research organizations.,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",11/14/2014,10/7/2015,Terminated,Toronto,,,Canada
185,63522,Hospira Inc.,['HETASTARCH'],"HEXTEND 6% Hetastarch in Lactated Electrolyte Injection, 500 mL, Rx only , MANUFACTURED AND DISTRIBUTED BY HOSPIRA, INC., LAKE FOREST, IL 60045,  NDC 0409-1555-54",INTRAVENOUS,Lack of Assurance of Sterility,Class II,"11,412 bags",Voluntary: Firm initiated,Nationwide,Letter,10/22/2012,3/31/2015,Terminated,Lake Forest,IL,60045-2579,United States
186,93594,"Fagron, Inc",['na'],"NYSTATIN 5BU, Activity (as is): 6482 Units/mg, bulk powder container, Rx Only, For Prescription Compounding,  Fagron, Inc. - 2400 Pilot Knob Rd. St Paul, MN 55120. NDC 51552-0041-5 Bar code 3 51552 00415 3",na,Labeling,Class II,13 containers,Voluntary: Firm initiated,Product was distributed to 1 distributor and may have further distributed the product to  repacker/relabelers and pharmacies  in the United States and Canada to be used for prescription compounding.,Letter,12/11/2023,,Ongoing,Saint Paul,MN,55120-1118,United States
187,87076,"Complete Pharmacy and Medical Solutions, LLC.",['na'],"HUMAN CHORIONIC GONADOTROPIN 1,250 IU per vial Aso contains Mannitol 9%, Sodium Phosphate 2% in water for injection. Lyophilized, Unpreserved. Complete Pharmacy & Medical Solutions 5829 NW 158th St, Miami Lakes, FL 33014 Tel: 305-397-2035",na,CGMP deviations,Class II,2400 vials,Voluntary: Firm initiated,Distributed Nationwide in the USA,E-Mail,11/20/2020,9/28/2022,Terminated,Miami Lakes,FL,33014-6721,United States
188,75482,GSK Consumer Healthcare,['na'],"Zeasorb AF (miconazole nitrate), 2%, cures most athlete's foot, Net wt. 2.5 OZ (71 g), Manufactured for: Steifel Laboratories, Inc., Research Triangle Park, NC 27709, UPC 0 73462 15065 1; NDC 0145-1506-01",na,Labeling Not Elsewhere Classified,Class III,"462,732 bottles",Voluntary: Firm initiated,Nationwide in the USA,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",10/18/2016,11/8/2018,Terminated,Warren,NJ,07059-6868,United States
189,69519,"Oregon Compounding Centers, Inc. dba Creative Compounds",['na'],"CEFTAZIDIME, 2.25mg/0.1mL, Injectable, 0.2 mL plastic syringe, RX, Creative Compounds, Wilsonville, OR 97070",na,Lack of Assurance of Sterility,Class II,12 syringes,Voluntary: Firm Initiated,"Oregon, Washington",Press Release,10/6/2014,6/30/2015,Terminated,Wilsonville,OR,97070-9625,United States
190,74466,"Medaus, Inc.",['na'],"DEXPANTHENOL 250MG/ML W/PRES.  (BENZALKONIUM CHL 0.01%), 10ML Vials, MEDAUS PHARMACY",na,Lack of Assurance of Sterility,Class II,1110 mL  in Vials,Voluntary: Firm initiated,"U.S. Nationwide, Japan, and New Zealand.",E-Mail,5/13/2016,6/16/2017,Terminated,Birmingham,AL,35242-9609,United States
191,80601,King Bio Inc.,['na'],"Dr. King's SafeCare Rx Water Retention Control, 2 fl. oz. (59 mL), King Bio, Inc., 3 Westside Drive, Asheville, NC 28806 USA, UPC 357955027829, NDC 57955-0278-2",na,Microbial Contamination,Class I,292 bottles,Voluntary: Firm initiated,"U.S.A. Nationwide, Canada, and Australia.",Press Release,7/20/2018,1/19/2022,Terminated,Asheville,NC,28806-2846,United States
192,77992,Sage Products Inc,['na'],"Toothette Oral Care Suction Toothbrushes with Perox-A-Mint solution. Contains 2 Suction Toothbrushes with sodium bicarbonate, 0.25 fl oz/7ml Perox-A-Mint solution. Sage Products, Inc., 3909 Three Oaks Road, Cary, IL 60013. Product Code 6570",na,Cross Contamination With Other Products,Class II,6472 Cases,Voluntary: Firm initiated,"Distributed Nationwide in the USA and Puerto Rico,  Canada, United Kingdom, Ireland, Netherlands, New Zealand",Letter,8/22/2017,12/13/2018,Terminated,Cary,IL,60013-1804,United States
193,92348,"Apollo Care, LLC",['na'],"FentaNYL 500 mcg (2mcg/mL) and Ropivacaine HCL 250 mg (0.1%) added to 250 mL 0.9% Sodium Chloride Injection, Rx Only, Apollo Care, LLC, 3801 Mojave Ct., Suite 101, Columbia, MO 65202. NDC 71170-950-25",na,Lack of Assurance of Sterility,Class II,308 bags,Voluntary: Firm initiated,Missouri only,Letter,5/2/2023,,Ongoing,Columbia,MO,65202-4042,United States
194,70452,Attix Pharmaceuticals,['na'],"Belladonna Extract Powder active pharmaceutical ingredient packaged in varying grams or kg in bags or drums, Attix Pharmaceuticals, 184 Front Street East, Unit 801, Toronto, Ontario M5A 4N3, Canada",na,Penicillin Cross Contamination,Class II,7800 grams,Voluntary: Firm initiated,Nationwide to compounding pharmacies and research organizations.,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",11/14/2014,10/7/2015,Terminated,Toronto,,,Canada
195,80601,King Bio Inc.,['na'],"NET Remedies #4 (Green Label) Homeopathic Preparation, Oral Liquid, 57 mL, Manufacturer: King Bio Inc. U.S.A., Supplier: NET (Australia) Pty LTD 428 Hume Street, Toowoomba QLD 4350, Australia",na,Microbial Contamination,Class I,1200 bottles,Voluntary: Firm initiated,"U.S.A. Nationwide, Canada, and Australia.",Press Release,7/20/2018,1/19/2022,Terminated,Asheville,NC,28806-2846,United States
196,70452,Attix Pharmaceuticals,['na'],"Ibuprofen active pharmaceutical ingredient packaged in varying grams or kg in bags or drums, Attix Pharmaceuticals, 184 Front Street East, Unit 801, Toronto, Ontario M5A 4N3, Canada",na,Penicillin Cross Contamination,Class II,4000 grams,Voluntary: Firm initiated,Nationwide to compounding pharmacies and research organizations.,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",11/14/2014,10/7/2015,Terminated,Toronto,,,Canada
197,87512,Cardinal Health Inc.,['RIMEGEPANT SULFATE'],NURTEC ODT (RIMEGEPANT) 75MG 8 BPK; NDC/UPC 72618-3000-2; RX; TABLETS FOR RAPID DISSOLUTION (NOT SUBLINGUAL),ORAL,CGMP Deviations,Class II,1240 CARTON,Voluntary: Firm initiated,"FL, GA, SC",Letter,3/15/2021,,Completed,Dublin,OH,43017-1091,United States
198,74466,"Medaus, Inc.",['na'],"L-GLUTATHIONE 100MG/ML (PF), 10 ML Vials,  MEDAUS PHARMACY",na,Lack of Assurance of Sterility,Class II,5000 mL in Vials,Voluntary: Firm initiated,"U.S. Nationwide, Japan, and New Zealand.",E-Mail,5/13/2016,6/16/2017,Terminated,Birmingham,AL,35242-9609,United States
199,78575,Medline Industries Inc,['na'],"Medline Suture Removal Tray. Sterile.  Single use only.  Packaged in Mexico for Medline Industries, Inc., Mundelein, IL 60060",na,Sub-Potent Drug,Class II,"65,563 cases",Voluntary: Firm initiated,"Nationwide USA, Puerto Rico, China, Chile, Guam, Honduras, India, Israel, Malaysia, Mexico, Turkey",Letter,9/21/2017,8/28/2023,Terminated,Northfield,IL,60093,United States
200,66568,Compounding Centre At Blue Ridge,['na'],"Quad Mix Injectable, 5 mL, Rx Only, The Compounding Center at Blue Ridge, 2601 Blue Ridge Rd, Raleigh, NC 27607.",na,Lack of Assurance of Sterility; All lots of sterile products compounded by the pharmacy within expiry are subject to this recall. This recall is initiated due to concerns associated with quality control procedures observed during a recent FDA inspection.,Class II,1 unit,Voluntary: Firm initiated,NC,Telephone,10/18/2013,4/19/2017,Terminated,Raleigh,NC,27607-6481,United States
201,70656,"Health Innovations Pharmacy, Inc",['na'],"Glycerin 98.5% Opth. Solution, Health Innov Pharmacy, 295 Pinehurst Ave, Southern Pines, NC 28387, (910) 246-5155",na,Lack of Assurance of Sterility and Stability Data does not Support Expiry,Class II,,Voluntary: Firm initiated,NC,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",2/12/2015,7/20/2017,Terminated,Southern Pines,NC,28387-7051,United States
202,74057,"Pharmedium Services, LLC",['na'],"10 mcg/mL HYDROmorphone HCl and 0.075% Bupivacaine HCl (Preservative Free) in 0.9% Sodium Chloride, 250 mL in 250 mL Hospira LifeCare Bag, Service Code 2H8480, Rx Only,  Compounded by PharMEDium Services, LLC, Memphis, TN 36141, NDC 61553-480-50",na,Presence of Particulate Matter,Class II,30 bags,Voluntary: Firm initiated,Nationwide,E-Mail,5/5/2016,3/6/2018,Terminated,Lake Forest,IL,60045-2506,United States
203,77992,Sage Products Inc,['na'],"Q Care RX Oral Cleansing & Suctioning System with 0.12% Chlorhexidine Gluconate (CHG) Oral Rinse. Contains 1 Covered Yankauer and Y-Connector, 1 Untreated Suction Toothbrush packages, 1 Single dose bottle of 0.12% CHG Oral Rinse, 2 Suction Oral Swab packages with Perox-A-Mint, 1 Oropharyngeal Suction Catheter packages. Sage Products, Inc., 3909 Three Oaks Road, Cary, IL 60013. Product Code 9002  UPC 6 18029 83025 8",na,Cross Contamination With Other Products,Class II,4298 Cases,Voluntary: Firm initiated,"Distributed Nationwide in the USA and Puerto Rico,  Canada, United Kingdom, Ireland, Netherlands, New Zealand",Letter,8/22/2017,12/13/2018,Terminated,Cary,IL,60013-1804,United States
204,92253,"Central Admixture Pharmacy Services, Inc.",['na'],"vasopressin 20 units added to 0.9% sodium chloride 100 mL*, 0.2 units/mL*, 100 mL per bag, Rx only, Central Admixture Pharmacy Services, Inc., 6580 Snowdrift Rd., Ste 100, Allentown, PA  18106, NDC 71285-9000-1.",na,Lack of Assurance of Sterility,Class II,1858 bags,Voluntary: Firm initiated,Nationwide in the USA.,E-Mail,4/28/2023,,Ongoing,Allentown,PA,18106-9331,United States
205,64188,"TG United, Inc.",['na'],"Cardec DM Drops,  Decongestant, Antihistamine, Antitussive, 1 fl oz. bottle, OTC, Manufactured for: Macoven Pharmaceuticals, Magnolia, TX 77354 NDC 44183-550-30",na,CGMP Deviations,Class II,"216,838 bottles - 30 mL",Voluntary: Firm initiated,"FL, MS, SC, LA  and TX",Letter,1/30/2013,9/30/2016,Terminated,Brooksville,FL,34604-6805,United States
206,72520,Western Drug,['na'],"Hydroxocobalamin 5000IU/mL Injection, Rx, Western Drug Inc. 106 E. Main Street, Springerville, Arizona 85938",na,Lack of Assurance of Sterility,Class II,2 containers,Voluntary: Firm initiated,"Nationwide in US: Arizona, California, Georgia, New Mexico, South Carolina, South Dakota, Texas, and Utah",Telephone,10/19/2015,10/1/2016,Terminated,Springerville,AZ,85938-7203,United States
207,79619,Partell Specialty Pharmacy,['na'],"Testosterone/Finasteride 60 mg/5 mg pellet Amber vial, Rx only, Partell Specialty Pharmacy, 5835 S. Eastern Ave. #101, Las Vegas, NV 89119 (702) 791-3800",na,Lack of Assurance of Sterility,Class II,7 vials,Voluntary: Firm initiated,NV only,Letter,3/22/2018,1/15/2019,Terminated,Las Vegas,NV,89119-3031,United States
208,77288,"Hospira Inc., A Pfizer Company",['NOREPINEPHRINE BITARTRATE'],"Levophed norepinephrine bitartrate, injection, USP, 4 mg /4 mL (1 mg/mL),Rx only,  Hospira, Inc. Lake Forest, IL --- NDC 0409-3375-04",INTRAVENOUS,CGMP Deviations; A foreign stopper was observed during packaging of a lot of product.,Class II,"(720503A): 43,200 vials, (720603A): 400 vials",Voluntary: Firm initiated,"Nationwide, Canada and Singapore",Letter,5/18/2017,5/2/2019,Terminated,Lake Forest,IL,60045-2579,United States
209,81556,"CAO Group, Inc.",['na'],"SHEER DesenZ Desensitizing Treatment, Rx Only, Potassium Nitrate 12mg per film. CAO GROUP, INC, 4628 West Skyhawk Drive West Jordan, UT 84084. UPC: 8 72320 00072 1 NDC 1406000304",na,CGMP Deviations: noted during the firm's most recent inspection.,Class II,71 cartons,Voluntary: Firm initiated,Nationwide in the US,Letter,11/16/2018,2/27/2020,Terminated,West Jordan,UT,84084-4501,United States
210,67260,Slim Beauty USA,['na'],"Magic Slim capsules (Ling Zhi, Ebony, Fox-nut, Tuckahoe, Seman Pruni, Dioscoreae, Wheat Germ, Nature Substance), 60-count bottles.",na,Marketed Without An Approved NDA/ANDA,Class I,2 bottles,Voluntary: Firm initiated,Nationwide,E-Mail,12/10/2013,3/14/2017,Terminated,Kearney,NE,68847,United States
211,81218,Sprayology,['na'],"AllergEase, Homeopathic Oral Spray, 1.38 fl. oz (41ml), Manufactured for Sprayology Gaithersburg. MD 20879. NDC 61096-0003-1",na,CGMP Deviations,Class II,"4,153 bottles",Voluntary: Firm initiated,Distributed Nationwide in the USA,Press Release,10/9/2018,4/18/2019,Terminated,Gaithersburg,MD,20879-1512,United States
212,86105,Real Clean Distribuciones SA de CV,['na'],"scent theory KEEP CLEAN Moisturizing Hand Sanitizer, 70% alcohol (Ethyl Alcohol 70%), 16.9 FL OZ/500 mL bottle, Distributed by Scent Theory Products, LLC New York, NY 10018. Made in Mexico, UPC 8 40038 21434 1",na,CGMP Deviations,Class II,"917,280 bottles",Voluntary: Firm initiated,Distributed Nationwide in the USA,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",7/23/2020,5/27/2022,Terminated,Tlalnepantla De Baz,,,Mexico
213,88609,Viatris,['CANDESARTAN CILEXETIL'],"Candesartan Cilexetil Tablets, USP 16 mg, 30 count bottles, Manufactured for: Mylan Pharmaceuticals Inc., Morgantown, WV 26505 NDC 0378-3231-93",ORAL,Failed Impurities/Degradation Specifications; out of specification for Related Compound,Class III,"21,094",Voluntary: Firm initiated,Product was distributed nationwide.,Letter,9/13/2021,4/28/2022,Terminated,Morgantown,WV,26505-2730,United States
214,65479,"Main Street Family Pharmacy, LLC",['na'],"Lipotropic 1.5ml PFS, Main Street Compounding Pharmacy, 126 East Main Street, Newbern, TN 38059, 888-658-6200",na,The firm received seven reports of adverse reactions in the form of skin abscesses potentially linked to compounded preservative-free methylprednisolone 80mg/ml 10 ml vials.,Class II,10 units,Voluntary: Firm initiated,"nationwide, specifically:  AK, AL, AZ, CA, CO, CT, DC, FL, GA, HI, IL, IN, KS, KY, LA, MA, MD, MN, MO, MS, NC,   NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, WA, WI, and WV",Telephone,5/28/2013,4/22/2014,Terminated,Newbern,TN,38059,United States
215,81002,"Pharm D Solutions, LLC",['na'],"Tri-Mix Papaverine/Phentolamine/Alprostadil 150 mg/5 mg/50 mcg a) Injectable NDC 69699-1332-05 b) (LYO) Powder NDC 69699-1332-05, Pharm D Solutions, Houston, Texas",na,Lack of Assurance of Sterility,Class II,609 vials,Voluntary: Firm initiated,Nationwide,Press Release,9/10/2018,2/5/2021,Terminated,Houston,TX,77054-4010,United States
216,65019,"Nora Apothecary and Alternative Therapies, Inc.",['na'],"Renacidin Irrigation: 1000 ml,1120ml   Bladder Irrigation, 30 day expiration,",na,Lack of Assurance of Sterility,Class II,2,Voluntary: Firm initiated,Nationwide,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",4/22/2013,8/1/2014,Terminated,Indianapolis,IN,46240-3729,United States
217,83669,"First Royal Care Co. LLC, dba Red Mountain Compounding Pharmacy",['na'],"S-HYDROGEN PEROXIDE 3% (PF) 30ML glass vial, Red Mountain Compounding RX",na,Lack of Assurance of Sterility,Class II,2x30 ml glass vials,Voluntary: Firm initiated,Nationwide in the USA,Letter,8/12/2019,4/13/2023,Terminated,Mesa,AZ,85207-3761,United States
218,87512,Cardinal Health Inc.,"['EZETIMIBE', 'SIMVASTATIN']",EZETIMIBE AND SIMVASTATIN TABLETS 10-10MG 30; NDC/UPC 68462-321-30; RX; TABLETS,ORAL,CGMP Deviations,Class II,7 CARTON,Voluntary: Firm initiated,"FL, GA, SC",Letter,3/15/2021,,Completed,Dublin,OH,43017-1091,United States
219,78227,"Banner Pharmacy Services, LLC",['na'],"Hydromorphone HCl 10 mg (0.2mg/ml) 50 mL syringes in 0.9% Sodium Chloride, Rx Only,  Banner Health Compounding Pharmacy 7300 W Detroit St Chandler, AZ 95226, NDC 7025001001.",na,Lack of Assurance of Sterility.,Class II,1658 syringes,Voluntary: Firm initiated,Nationwide within the US,Letter,10/10/2017,8/9/2018,Terminated,Chandler,AZ,85226-2410,United States
220,83673,Mylan Pharmaceuticals Inc.,['na'],"Gatifloxacin Ophthalmic Solution 0.5%, 2.5 mL per bottle, Rx Only, Mfd. for:  Mylan Pharmaceuticals Inc., Morgantown, WV 26505. Made in India. NDC: 0378-5431-35",na,Failed Impurities/Degradation Specifications,Class III,"13,157 5 mL bottles",Voluntary: Firm initiated,Nationwide in the USA,Letter,9/6/2019,7/16/2020,Terminated,Morgantown,WV,26505-2730,United States
221,65479,"Main Street Family Pharmacy, LLC",['na'],"Double Strength PGE1 40mcg/ml, Main Street Compounding Pharmacy, 126 East Main Street, Newbern, TN 38059, 888-658-6200",na,The firm received seven reports of adverse reactions in the form of skin abscesses potentially linked to compounded preservative-free methylprednisolone 80mg/ml 10 ml vials.,Class II,3 units,Voluntary: Firm initiated,"nationwide, specifically:  AK, AL, AZ, CA, CO, CT, DC, FL, GA, HI, IL, IN, KS, KY, LA, MA, MD, MN, MO, MS, NC,   NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, WA, WI, and WV",Telephone,5/28/2013,4/22/2014,Terminated,Newbern,TN,38059,United States
222,65559,Medicis Pharmaceutical Corp,['na'],"CLENZIderm M.D. Acne Therapeutic System Normal to Oily Skin kit, Distributed by OMP, Inc., Long Beach, CA 90806, Kit is comprised of: Daily Care Foaming Cleanser (Salicylic Acid 2%) NDC 62032-111; Pore Therapy (Salicylic Acid 2%) NDC 62032-110 and Therapeutic Lotion (Benzoyl Peroxide 5%) NDC 562032-113). Product under recall is the Pore Therapy (Salicylic Acid 2%), NDC 62032-110.",na,"CGMP Deviations; during the production process, CLENZIderm M.D. Daily Foam Cleanser was filled into some bottles labeled as CLENZIderm M.D. Pore Therapy",Class II,2491 Kits; Expanded 8/29/2013 to include an additional 907 units.,Voluntary: Firm initiated,"Nationwide, Great Britain, Mexico, Russia and The Ukraine.",Telephone,5/1/2013,4/15/2014,Terminated,Scottsdale,AZ,85256-2740,United States
223,81810,"Promise Pharmacy, LLC",['na'],"Acetylcysteine Ophthalmic Solution, 100mg/ml, 10%, Rx only,  Promise Pharmacy Compounding Specialist, 31818 US Hwy 19N, Palm Harbor FL 34684.",na,Lack of Assurance of Sterility.,Class II,75 10 ml bottles,Voluntary: Firm initiated,Nationwide in the USA.,Letter,12/17/2018,3/30/2021,Terminated,Palm Harbor,FL,34684-3713,United States
224,87512,Cardinal Health Inc.,['na'],"Iron 100 with Vitamin C Tablets Dietary Supplement 100 Tablets NDC 60258-099-01 Distributed By: Cypress Pharmaceutical, Inc. 135 Industrial Blvd. Madison, MS 39110",na,CGMP Deviations,Class II,1 bottle,Voluntary: Firm initiated,"FL, GA, SC",Letter,3/15/2021,,Completed,Dublin,OH,43017-1091,United States
